dataset_key,model_key,topic_proxy,sentiment,ngram_n,phrase,count,rank,group_total_count
all,openclip_text,other,positive,3,always buy here,5,102,19929
all,openclip_text,other,positive,3,always buy recommend,5,99,19929
all,openclip_text,other,positive,3,anyone who wants,5,116,19929
all,openclip_text,other,positive,3,arrived quickly everything,5,112,19929
all,openclip_text,other,positive,3,arrived quickly well,5,97,19929
all,openclip_text,other,positive,3,bought one day,5,83,19929
all,openclip_text,other,positive,3,buy more often,5,109,19929
all,openclip_text,other,positive,3,days ahead schedule,5,101,19929
all,openclip_text,other,positive,3,delivered before expected,5,100,19929
all,openclip_text,other,positive,3,didn't like because,5,117,19929
all,openclip_text,other,positive,3,even earlier than,5,93,19929
all,openclip_text,other,positive,3,everyone who wants,5,119,19929
all,openclip_text,other,positive,3,everything arrived correctly,5,87,19929
all,openclip_text,other,positive,3,exactly what wanted,5,92,19929
all,openclip_text,other,positive,3,excellent service provided,5,90,19929
all,openclip_text,other,positive,3,good arrived earlier,5,113,19929
all,openclip_text,other,positive,3,good arrived well,5,108,19929
all,openclip_text,other,positive,3,good super recommend,5,88,19929
all,openclip_text,other,positive,3,hasn't arrived yet,5,91,19929
all,openclip_text,other,positive,3,i'm still waiting,5,86,19929
all,openclip_text,other,positive,3,loved highly recommend,5,114,19929
all,openclip_text,other,positive,3,received earlier than,5,118,19929
all,openclip_text,other,positive,3,received everything right,5,105,19929
all,openclip_text,other,positive,3,received super fast,5,85,19929
all,openclip_text,other,positive,3,recommend anyone who,5,96,19929
all,openclip_text,other,positive,3,recommend arrived quickly,5,84,19929
all,openclip_text,other,positive,3,smaller than expected,5,94,19929
all,openclip_text,other,positive,3,than expected everything,5,98,19929
all,openclip_text,other,positive,3,than expected perfect,5,111,19929
all,openclip_text,other,positive,3,took little longer,5,115,19929
all,openclip_text,other,positive,3,took long time,5,110,19929
all,openclip_text,other,positive,3,took while arrive,5,106,19929
all,openclip_text,other,positive,3,took while arrived,5,89,19929
all,openclip_text,other,positive,3,well before agreed,5,103,19929
all,openclip_text,other,positive,3,well packaged perfect,5,95,19929
all,openclip_text,other,positive,3,went really well,5,107,19929
all,openclip_text,other,positive,3,who wants buy,5,120,19929
all,openclip_text,other,positive,3,will continue shopping,5,104,19929
all,openclip_text,price,negative,1,only,24,1,938
all,openclip_text,price,negative,1,received,23,2,938
all,openclip_text,price,negative,1,value,19,3,938
all,openclip_text,price,negative,1,baratheon,17,5,938
all,openclip_text,price,negative,1,two,17,4,938
all,openclip_text,price,negative,1,bought,16,7,938
all,openclip_text,price,negative,1,one,16,6,938
all,openclip_text,price,negative,1,amount,15,9,938
all,openclip_text,price,negative,1,paid,15,10,938
all,openclip_text,price,negative,1,purchase,15,8,938
all,openclip_text,price,negative,1,invoice,12,11,938
all,openclip_text,price,negative,1,made,10,12,938
all,openclip_text,price,negative,1,expensive,9,13,938
all,openclip_text,price,negative,1,already,8,15,938
all,openclip_text,price,negative,1,more,8,16,938
all,openclip_text,price,negative,1,would,8,14,938
all,openclip_text,price,negative,1,another,7,21,938
all,openclip_text,price,negative,1,arrived,7,17,938
all,openclip_text,price,negative,1,buy,7,18,938
all,openclip_text,price,negative,1,receive,7,19,938
all,openclip_text,price,negative,1,units,7,20,938
all,openclip_text,price,negative,1,came,6,23,938
all,openclip_text,price,negative,1,did,6,25,938
all,openclip_text,price,negative,1,even,6,22,938
all,openclip_text,price,negative,1,like,6,24,938
all,openclip_text,price,negative,1,worth,6,26,938
all,openclip_text,price,negative,1,been,5,35,938
all,openclip_text,price,negative,1,delivered,5,28,938
all,openclip_text,price,negative,1,didn't,5,34,938
all,openclip_text,price,negative,1,different,5,29,938
all,openclip_text,price,negative,1,don't,5,38,938
all,openclip_text,price,negative,1,i'm,5,30,938
all,openclip_text,price,negative,1,need,5,32,938
all,openclip_text,price,negative,1,ordered,5,31,938
all,openclip_text,price,negative,1,problem,5,27,938
all,openclip_text,price,negative,1,purchased,5,33,938
all,openclip_text,price,negative,1,refund,5,36,938
all,openclip_text,price,negative,1,sent,5,37,938
all,openclip_text,price,negative,1,bad,4,43,938
all,openclip_text,price,negative,1,because,4,41,938
all,openclip_text,price,negative,1,card,4,40,938
all,openclip_text,price,negative,1,company,4,47,938
all,openclip_text,price,negative,1,curtain,4,45,938
all,openclip_text,price,negative,1,material,4,42,938
all,openclip_text,price,negative,1,other,4,44,938
all,openclip_text,price,negative,1,then,4,39,938
all,openclip_text,price,negative,1,website,4,46,938
all,openclip_text,price,negative,1,work,4,48,938
all,openclip_text,price,negative,1,always,3,59,938
all,openclip_text,price,negative,1,anymore,3,73,938
all,openclip_text,price,negative,1,brand,3,76,938
all,openclip_text,price,negative,1,complaint,3,57,938
all,openclip_text,price,negative,1,contains,3,50,938
all,openclip_text,price,negative,1,far,3,52,938
all,openclip_text,price,negative,1,first,3,63,938
all,openclip_text,price,negative,1,horrible,3,55,938
all,openclip_text,price,negative,1,however,3,72,938
all,openclip_text,price,negative,1,i've,3,65,938
all,openclip_text,price,negative,1,it's,3,56,938
all,openclip_text,price,negative,1,items,3,68,938
all,openclip_text,price,negative,1,mail,3,74,938
all,openclip_text,price,negative,1,merchandise,3,66,938
all,openclip_text,price,negative,1,nothing,3,53,938
all,openclip_text,price,negative,1,piece,3,49,938
all,openclip_text,price,negative,1,price,3,58,938
all,openclip_text,price,negative,1,recommend,3,70,938
all,openclip_text,price,negative,1,return,3,64,938
all,openclip_text,price,negative,1,sets,3,61,938
all,openclip_text,price,negative,1,since,3,67,938
all,openclip_text,price,negative,1,stark,3,69,938
all,openclip_text,price,negative,1,store,3,77,938
all,openclip_text,price,negative,1,stores,3,54,938
all,openclip_text,price,negative,1,than,3,71,938
all,openclip_text,price,negative,1,there,3,51,938
all,openclip_text,price,negative,1,totally,3,75,938
all,openclip_text,price,negative,1,unit,3,60,938
all,openclip_text,price,negative,1,want,3,62,938
all,openclip_text,price,negative,1,answer,2,111,938
all,openclip_text,price,negative,1,before,2,88,938
all,openclip_text,price,negative,1,better,2,113,938
all,openclip_text,price,negative,1,both,2,94,938
all,openclip_text,price,negative,1,brushes,2,105,938
all,openclip_text,price,negative,1,chandeliers,2,86,938
all,openclip_text,price,negative,1,charged,2,120,938
all,openclip_text,price,negative,1,cheap,2,107,938
all,openclip_text,price,negative,1,cheaper,2,109,938
all,openclip_text,price,negative,1,comes,2,91,938
all,openclip_text,price,negative,1,costs,2,108,938
all,openclip_text,price,negative,1,credit,2,95,938
all,openclip_text,price,negative,1,date,2,118,938
all,openclip_text,price,negative,1,desired,2,82,938
all,openclip_text,price,negative,1,does,2,110,938
all,openclip_text,price,negative,1,dry,2,117,938
all,openclip_text,price,negative,1,everything,2,90,938
all,openclip_text,price,negative,1,give,2,101,938
all,openclip_text,price,negative,1,good,2,92,938
all,openclip_text,price,negative,1,hasn't,2,85,938
all,openclip_text,price,negative,1,invoiced,2,93,938
all,openclip_text,price,negative,1,less,2,115,938
all,openclip_text,price,negative,1,longer,2,103,938
all,openclip_text,price,negative,1,moisture,2,114,938
all,openclip_text,price,negative,1,never,2,99,938
all,openclip_text,price,negative,1,partner,2,116,938
all,openclip_text,price,negative,1,partners,2,80,938
all,openclip_text,price,negative,1,phone,2,112,938
all,openclip_text,price,negative,1,photo,2,97,938
all,openclip_text,price,negative,1,plastic,2,98,938
all,openclip_text,price,negative,1,request,2,119,938
all,openclip_text,price,negative,1,same,2,87,938
all,openclip_text,price,negative,1,says,2,84,938
all,openclip_text,price,negative,1,solution,2,78,938
all,openclip_text,price,negative,1,something,2,81,938
all,openclip_text,price,negative,1,spray,2,100,938
all,openclip_text,price,negative,1,their,2,79,938
all,openclip_text,price,negative,1,through,2,83,938
all,openclip_text,price,negative,1,total,2,89,938
all,openclip_text,price,negative,1,waiting,2,106,938
all,openclip_text,price,negative,1,when,2,96,938
all,openclip_text,price,negative,1,white,2,104,938
all,openclip_text,price,negative,1,yet,2,102,938
all,openclip_text,price,negative,2,only received,10,1,866
all,openclip_text,price,negative,2,amount paid,4,3,866
all,openclip_text,price,negative,2,received one,4,2,866
all,openclip_text,price,negative,2,bought two,3,8,866
all,openclip_text,price,negative,2,don't buy,3,13,866
all,openclip_text,price,negative,2,invoice came,3,6,866
all,openclip_text,price,negative,2,made purchase,3,5,866
all,openclip_text,price,negative,2,only one,3,4,866
all,openclip_text,price,negative,2,paid more,3,11,866
all,openclip_text,price,negative,2,purchase amount,3,7,866
all,openclip_text,price,negative,2,purchased two,3,9,866
all,openclip_text,price,negative,2,received only,3,10,866
all,openclip_text,price,negative,2,refund amount,3,12,866
all,openclip_text,price,negative,2,added value,2,42,866
all,openclip_text,price,negative,2,already made,2,21,866
all,openclip_text,price,negative,2,baratheon partner,2,31,866
all,openclip_text,price,negative,2,buy anything,2,35,866
all,openclip_text,price,negative,2,came value,2,27,866
all,openclip_text,price,negative,2,card charged,2,32,866
all,openclip_text,price,negative,2,charged amount,2,33,866
all,openclip_text,price,negative,2,complaint baratheon,2,23,866
all,openclip_text,price,negative,2,contains two,2,15,866
all,openclip_text,price,negative,2,credit card,2,20,866
all,openclip_text,price,negative,2,did come,2,40,866
all,openclip_text,price,negative,2,did like,2,28,866
all,openclip_text,price,negative,2,did receive,2,30,866
all,openclip_text,price,negative,2,didn't work,2,34,866
all,openclip_text,price,negative,2,far nothing,2,18,866
all,openclip_text,price,negative,2,fruit bowl,2,38,866
all,openclip_text,price,negative,2,hair trimmer,2,43,866
all,openclip_text,price,negative,2,hasn't arrived,2,19,866
all,openclip_text,price,negative,2,invoice contains,2,14,866
all,openclip_text,price,negative,2,made complaint,2,22,866
all,openclip_text,price,negative,2,more than,2,29,866
all,openclip_text,price,negative,2,piece furniture,2,37,866
all,openclip_text,price,negative,2,receive other,2,24,866
all,openclip_text,price,negative,2,something desired,2,17,866
all,openclip_text,price,negative,2,totally different,2,39,866
all,openclip_text,price,negative,2,two rolls,2,41,866
all,openclip_text,price,negative,2,two units,2,26,866
all,openclip_text,price,negative,2,unit spray,2,25,866
all,openclip_text,price,negative,2,value two,2,16,866
all,openclip_text,price,negative,2,work until,2,36,866
all,openclip_text,price,negative,2,already paying,1,110,866
all,openclip_text,price,negative,2,arrived bought,1,74,866
all,openclip_text,price,negative,2,arrived even,1,79,866
all,openclip_text,price,negative,2,arrived invoice,1,46,866
all,openclip_text,price,negative,2,await solution,1,50,866
all,openclip_text,price,negative,2,bad expensive,1,103,866
all,openclip_text,price,negative,2,bags says,1,68,866
all,openclip_text,price,negative,2,baratheon bought,1,64,866
all,openclip_text,price,negative,2,baratheon elo,1,116,866
all,openclip_text,price,negative,2,baratheon then,1,90,866
all,openclip_text,price,negative,2,baratheon there,1,54,866
all,openclip_text,price,negative,2,because stores,1,96,866
all,openclip_text,price,negative,2,both i'm,1,108,866
all,openclip_text,price,negative,2,both only,1,114,866
all,openclip_text,price,negative,2,bought chandeliers,1,75,866
all,openclip_text,price,negative,2,bought set,1,65,866
all,openclip_text,price,negative,2,buy everything,1,88,866
all,openclip_text,price,negative,2,came total,1,85,866
all,openclip_text,price,negative,2,card because,1,95,866
all,openclip_text,price,negative,2,card both,1,113,866
all,openclip_text,price,negative,2,chairs invoice,1,105,866
all,openclip_text,price,negative,2,chandeliers ordered,1,119,866
all,openclip_text,price,negative,2,chandeliers same,1,76,866
all,openclip_text,price,negative,2,charger far,1,61,866
all,openclip_text,price,negative,2,comes separately,1,93,866
all,openclip_text,price,negative,2,delay buy,1,87,866
all,openclip_text,price,negative,2,delivered targaryen,1,71,866
all,openclip_text,price,negative,2,desired charger,1,60,866
all,openclip_text,price,negative,2,different horrible,1,98,866
all,openclip_text,price,negative,2,elo far,1,117,866
all,openclip_text,price,negative,2,even before,1,80,866
all,openclip_text,price,negative,2,ever made,1,83,866
all,openclip_text,price,negative,2,everything baratheon,1,89,866
all,openclip_text,price,negative,2,everything comes,1,92,866
all,openclip_text,price,negative,2,far hasn't,1,73,866
all,openclip_text,price,negative,2,found material,1,101,866
all,openclip_text,price,negative,2,i'm already,1,109,866
all,openclip_text,price,negative,2,invoice invoiced,1,106,866
all,openclip_text,price,negative,2,invoiced both,1,107,866
all,openclip_text,price,negative,2,it's good,1,100,866
all,openclip_text,price,negative,2,leave something,1,59,866
all,openclip_text,price,negative,2,love shopping,1,52,866
all,openclip_text,price,negative,2,made baratheon,1,84,866
all,openclip_text,price,negative,2,material bad,1,102,866
all,openclip_text,price,negative,2,maternity bags,1,67,866
all,openclip_text,price,negative,2,one already,1,115,866
all,openclip_text,price,negative,2,one piece,1,44,866
all,openclip_text,price,negative,2,ordered paid,1,120,866
all,openclip_text,price,negative,2,partners leave,1,58,866
all,openclip_text,price,negative,2,paying via,1,111,866
all,openclip_text,price,negative,2,piece arrived,1,45,866
all,openclip_text,price,negative,2,pieces await,1,49,866
